ee,2020-07-24,0,2
ee,2020-07-25,0,1
ee,2020-07-26,0,5
ee,2020-07-27,0,1
ee,2020-07-28,0,0
ee,2020-07-29,0,4
ee,2020-07-30,0,4
ee,2020-07-31,0,9
ee,2020-08-01,0,13
ee,2020-08-02,0,8
ee,2020-08-03,0,7
ee,2020-08-04,0,1
ee,2020-08-05,0,11
ee,2020-08-06,0,22
ee,2020-08-07,0,11
ee,2020-08-08,0,9
ee,2020-08-09,0,14
ee,2020-08-10,0,5
ee,2020-08-11,0,6
ee,2020-08-12,0,9
ee,2020-08-13,0,7
ee,2020-08-14,0,0
ee,2020-08-15,0,3
ee,2020-08-16,0,7
ee,2020-08-17,0,6
ee,2020-08-18,0,2
ee,2020-08-19,0,8
ee,2020-08-20,0,7
ee,2020-08-21,0,20
ee,2020-08-22,0,17
ee,2020-08-23,0,21
ee,2020-08-24,0,7
ee,2020-08-25,0,3
ee,2020-08-26,0,19
ee,2020-08-27,0,17
ee,2020-08-28,0,14
ee,2020-08-29,0,18
ee,2020-08-30,0,20
ee,2020-08-31,0,10
ee,2020-09-01,0,2
ee,2020-09-02,0,20
ee,2020-09-03,0,20
ee,2020-09-04,0,26
ee,2020-09-05,0,15
ee,2020-09-06,0,35
ee,2020-09-07,0,25
ee,2020-09-08,0,16
ee,2020-09-09,3,32
ee,2020-09-10,1,21
ee,2020-09-11,2,15
ee,2020-09-12,5,32
ee,2020-09-13,4,23
ee,2020-09-14,0,21
ee,2020-09-15,0,22
ee,2020-09-16,0,24
ee,2020-09-17,0,0
es,2020-06-25,0,334
es,2020-06-26,0,400
es,2020-06-27,0,419
es,2020-06-28,0,564
es,2020-06-29,0,301
es,2020-06-30,0,200
es,2020-07-01,0,301
es,2020-07-02,0,388
es,2020-07-03,0,444
es,2020-07-04,0,442
es,2020-07-05,0,0
es,2020-07-06,0,0
es,2020-07-07,0,1244
es,2020-07-08,0,341
es,2020-07-09,0,383
es,2020-07-10,0,543
es,2020-07-11,29,852
es,2020-07-12,0,0
es,2020-07-13,0,0
es,2020-07-14,1,2045
es,2020-07-15,0,666
es,2020-07-16,1,875
es,2020-07-17,9,1361
es,2020-07-18,2,1400
es,2020-07-19,14,0
es,2020-07-20,7,0
es,2020-07-21,0,4581
es,2020-07-22,1,1358
es,2020-07-23,0,1357
es,2020-07-24,0,2615
es,2020-07-25,0,2255
es,2020-07-26,0,0
es,2020-07-27,1,0
es,2020-07-28,0,6361
es,2020-07-29,0,1828
es,2020-07-30,0,2031
es,2020-07-31,0,2789
es,2020-08-01,0,3092
es,2020-08-02,0,0
es,2020-08-03,0,0
es,2020-08-04,0,8532
es,2020-08-05,0,5760
es,2020-08-06,0,2953
es,2020-08-07,0,4088
es,2020-08-08,0,4507
es,2020-08-09,0,0
es,2020-08-10,0,0
es,2020-08-11,0,8618
es,2020-08-12,0,3632
es,2020-08-13,0,3172
es,2020-08-14,0,7550
es,2020-08-15,0,5479
es,2020-08-16,0,0
es,2020-08-17,0,0
es,2020-08-18,0,16269
es,2020-08-19,0,5114
es,2020-08-20,0,6671
es,2020-08-21,0,7039
es,2020-08-22,0,8148
es,2020-08-23,0,0
es,2020-08-24,0,0
es,2020-08-25,0,19382
es,2020-08-26,0,7117
es,2020-08-27,0,7296
es,2020-08-28,0,9658
es,2020-08-29,0,9779
es,2020-08-30,0,0
es,2020-08-31,0,0
es,2020-09-01,0,23572
es,2020-09-02,0,8115
es,2020-09-03,0,8581
es,2020-09-04,0,8959
es,2020-09-05,0,10476
es,2020-09-06,0,0
es,2020-09-07,0,0
es,2020-09-08,0,26560
es,2020-09-09,16,8964
es,2020-09-10,19,8866
es,2020-09-11,33,10764
es,2020-09-12,32,12183
es,2020-09-13,28,0
es,2020-09-14,23,0
es,2020-09-15,0,27404
es,2020-09-16,1,9437
es,2020-09-17,0,0
fi,2020-06-25,0,12
fi,2020-06-26,0,5
fi,2020-06-27,0,19
fi,2020-06-28,0,7
fi,2020-06-29,0,0
fi,2020-06-30,0,11
fi,2020-07-01,0,5
fi,2020-07-02,0,22
fi,2020-07-03,0,5
fi,2020-07-04,0,1
fi,2020-07-05,0,6
fi,2020-07-06,0,5
fi,2020-07-07,0,4
fi,2020-07-08,0,5
fi,2020-07-09,0,3
fi,2020-07-10,0,8
fi,2020-07-11,0,6
fi,2020-07-12,0,12
fi,2020-07-13,0,3
fi,2020-07-14,0,1
fi,2020-07-15,0,6
fi,2020-07-16,0,-5
fi,2020-07-17,0,-3
fi,2020-07-18,0,8
fi,2020-07-19,0,17
fi,2020-07-20,0,17
fi,2020-07-21,0,5
fi,2020-07-22,0,11
fi,2020-07-23,0,11
fi,2020-07-24,0,10
fi,2020-07-25,0,8
fi,2020-07-26,0,8
fi,2020-07-27,0,5
fi,2020-07-28,0,5
fi,2020-07-29,0,6
fi,2020-07-30,0,10
fi,2020-07-31,0,9
fi,2020-08-01,0,9
fi,2020-08-02,0,11
fi,2020-08-03,0,10
fi,2020-08-04,0,13
fi,2020-08-05,0,17
fi,2020-08-06,0,29
fi,2020-08-07,0,20
fi,2020-08-08,0,22
fi,2020-08-09,0,14
fi,2020-08-10,0,16
fi,2020-08-11,0,17
fi,2020-08-12,0,22
fi,2020-08-13,0,19
fi,2020-08-14,0,41
fi,2020-08-15,0,17
fi,2020-08-16,0,20
fi,2020-08-17,0,11
fi,2020-08-18,0,21
fi,2020-08-19,0,24
fi,2020-08-20,0,29
fi,2020-08-21,0,37
fi,2020-08-22,0,29
fi,2020-08-23,0,35
fi,2020-08-24,0,14
fi,2020-08-25,0,18
fi,2020-08-26,0,43
fi,2020-08-27,0,21
fi,2020-08-28,0,17
fi,2020-08-29,0,23
fi,2020-08-30,0,7
fi,2020-08-31,0,28
fi,2020-09-01,0,9
fi,2020-09-02,0,56
fi,2020-09-03,0,19
fi,2020-09-04,0,39
fi,2020-09-05,0,25
fi,2020-09-06,0,36
fi,2020-09-07,0,30
fi,2020-09-08,0,36
fi,2020-09-09,0,10
fi,2020-09-10,0,93
fi,2020-09-11,13,39
fi,2020-09-12,10,43
fi,2020-09-13,21,45
fi,2020-09-14,17,23
fi,2020-09-15,0,47
fi,2020-09-16,0,98
fi,2020-09-17,0,0
ie,2020-06-25,0,5
ie,2020-06-26,0,9
ie,2020-06-27,0,9
ie,2020-06-28,0,23
ie,2020-06-29,0,2
ie,2020-06-30,0,23
ie,2020-07-01,0,11
ie,2020-07-02,0,4
ie,2020-07-03,0,12
ie,2020-07-04,0,9
ie,2020-07-05,0,11
ie,2020-07-06,0,18
ie,2020-07-07,0,4
ie,2020-07-08,0,7
ie,2020-07-09,1,4
ie,2020-07-10,7,23
ie,2020-07-11,1,24
ie,2020-07-12,3,22
ie,2020-07-13,0,17
ie,2020-07-14,6,10
ie,2020-07-15,2,32
ie,2020-07-16,4,13
ie,2020-07-17,6,15
ie,2020-07-18,1,32
ie,2020-07-19,2,20
ie,2020-07-20,1,10
ie,2020-07-21,3,6
ie,2020-07-22,3,36
ie,2020-07-23,5,17
ie,2020-07-24,1,7
ie,2020-07-25,0,19
ie,2020-07-26,3,24
ie,2020-07-27,0,12
ie,2020-07-28,3,11
ie,2020-07-29,7,37
ie,2020-07-30,1,13
ie,2020-07-31,2,85
ie,2020-08-01,6,38
ie,2020-08-02,2,44
ie,2020-08-03,4,53
ie,2020-08-04,2,46
ie,2020-08-05,8,45
ie,2020-08-06,6,50
ie,2020-08-07,4,69
ie,2020-08-08,9,98
ie,2020-08-09,1,174
ie,2020-08-10,7,68
ie,2020-08-11,0,56
ie,2020-08-12,16,33
ie,2020-08-13,3,37
ie,2020-08-14,1,91
ie,2020-08-15,3,66
ie,2020-08-16,5,196
ie,2020-08-17,3,66
ie,2020-08-18,6,56
ie,2020-08-19,2,186
ie,2020-08-20,19,48
ie,2020-08-21,16,129
ie,2020-08-22,12,79
ie,2020-08-23,11,153
ie,2020-08-24,1,61
ie,2020-08-25,25,147
ie,2020-08-26,25,85
ie,2020-08-27,16,162
ie,2020-08-28,15,90
ie,2020-08-29,20,125
ie,2020-08-30,15,142
ie,2020-08-31,0,40
ie,2020-09-01,17,51
ie,2020-09-02,0,214
ie,2020-09-03,1,89
ie,2020-09-04,3,92
ie,2020-09-05,6,97
ie,2020-09-06,42,231
ie,2020-09-07,3,138
ie,2020-09-08,15,102
ie,2020-09-09,16,306
ie,2020-09-10,30,84
ie,2020-09-11,25,196
ie,2020-09-12,25,211
ie,2020-09-13,32,159
ie,2020-09-14,31,255
ie,2020-09-15,0,207
ie,2020-09-16,1,357
ie,2020-09-17,0,0
it,2020-06-25,0,577
it,2020-06-26,0,296
it,2020-06-27,0,255
it,2020-06-28,0,175
it,2020-06-29,0,174
it,2020-06-30,0,126
it,2020-07-01,2,142
it,2020-07-02,1,182
it,2020-07-03,1,201
it,2020-07-04,0,223
it,2020-07-05,1,235
it,2020-07-06,0,192
it,2020-07-07,2,208
it,2020-07-08,0,137
it,2020-07-09,0,193
it,2020-07-10,0,214
it,2020-07-11,0,276
it,2020-07-12,1,188
it,2020-07-13,0,234
it,2020-07-14,1,169
it,2020-07-15,2,114
it,2020-07-16,1,162
it,2020-07-17,2,230
it,2020-07-18,1,231
it,2020-07-19,1,249
it,2020-07-20,1,218
it,2020-07-21,3,190
it,2020-07-22,2,128
it,2020-07-23,5,280
it,2020-07-24,1,306
it,2020-07-25,0,252
it,2020-07-26,2,274
it,2020-07-27,0,254
it,2020-07-28,1,168
it,2020-07-29,1,202
it,2020-07-30,1,288
it,2020-07-31,1,382
it,2020-08-01,1,379
it,2020-08-02,1,295
it,2020-08-03,1,238
it,2020-08-04,1,159
it,2020-08-05,4,190
it,2020-08-06,1,384
it,2020-08-07,1,401
it,2020-08-08,0,552
it,2020-08-09,4,347
it,2020-08-10,0,463
it,2020-08-11,2,259
it,2020-08-12,1,412
it,2020-08-13,1,476
it,2020-08-14,0,522
it,2020-08-15,1,574
it,2020-08-16,1,629
it,2020-08-17,4,477
it,2020-08-18,2,320
it,2020-08-19,3,401
it,2020-08-20,2,642
it,2020-08-21,4,840
it,2020-08-22,2,947
it,2020-08-23,0,1071
it,2020-08-24,7,1209
it,2020-08-25,1,953
it,2020-08-26,16,876
it,2020-08-27,6,1366
it,2020-08-28,0,1409
it,2020-08-29,2,1460
it,2020-08-30,7,1444
it,2020-08-31,7,1365
it,2020-09-01,9,996
it,2020-09-02,9,975
it,2020-09-03,4,1326
it,2020-09-04,5,1397
it,2020-09-05,2,1732
it,2020-09-06,6,1694
it,2020-09-07,4,1296
it,2020-09-08,7,1150
it,2020-09-09,6,1369
it,2020-09-10,9,1430
it,2020-09-11,3,1597
it,2020-09-12,3,1616
it,2020-09-13,9,1501
it,2020-09-14,8,1456
it,2020-09-15,5,1008
it,2020-09-16,0,1229
it,2020-09-17,0,0
lv,2020-06-25,0,0
lv,2020-06-26,0,0
lv,2020-06-27,0,1
lv,2020-06-28,0,3
lv,2020-06-29,0,1
lv,2020-06-30,0,1
lv,2020-07-01,0,1
lv,2020-07-02,0,3
lv,2020-07-03,0,1
lv,2020-07-04,0,0
lv,2020-07-05,0,1
lv,2020-07-06,0,1
lv,2020-07-07,1,3
lv,2020-07-08,0,7
lv,2020-07-09,0,7
lv,2020-07-10,1,13
lv,2020-07-11,0,11
lv,2020-07-12,0,8
lv,2020-07-13,0,0
lv,2020-07-14,1,1
lv,2020-07-15,0,0
lv,2020-07-16,0,4
lv,2020-07-17,0,1
lv,2020-07-18,0,6
lv,2020-07-19,0,4
lv,2020-07-20,1,3
lv,2020-07-21,0,0
lv,2020-07-22,0,1
lv,2020-07-23,0,4
lv,2020-07-24,0,6
lv,2020-07-25,0,2
lv,2020-07-26,0,1
lv,2020-07-27,0,13
lv,2020-07-28,0,0
lv,2020-07-29,0,1
lv,2020-07-30,0,4
lv,2020-07-31,0,4
lv,2020-08-01,0,3
lv,2020-08-02,0,7
lv,2020-08-03,0,5
lv,2020-08-04,0,3
lv,2020-08-05,0,3
lv,2020-08-06,0,8
lv,2020-08-07,0,18
lv,2020-08-08,1,6
lv,2020-08-09,0,7
lv,2020-08-10,0,2
lv,2020-08-11,0,0
lv,2020-08-12,0,3
lv,2020-08-13,0,10
lv,2020-08-14,0,4
lv,2020-08-15,0,1
lv,2020-08-16,0,7
lv,2020-08-17,0,7
lv,2020-08-18,0,1
lv,2020-08-19,0,0
lv,2020-08-20,1,3
lv,2020-08-21,0,1
lv,2020-08-22,0,3
lv,2020-08-23,0,3
lv,2020-08-24,0,4
lv,2020-08-25,0,0
lv,2020-08-26,0,5
lv,2020-08-27,0,18
lv,2020-08-28,0,6
lv,2020-08-29,0,9
lv,2020-08-30,0,6
lv,2020-08-31,0,12
lv,2020-09-01,0,3
lv,2020-09-02,0,8
lv,2020-09-03,0,2
lv,2020-09-04,0,4
lv,2020-09-05,0,6
lv,2020-09-06,0,9
lv,2020-09-07,0,3
lv,2020-09-08,0,1
lv,2020-09-09,0,3
lv,2020-09-10,0,11
lv,2020-09-11,1,5
lv,2020-09-12,0,11
lv,2020-09-13,0,5
lv,2020-09-14,0,10
lv,2020-09-15,0,3
lv,2020-09-16,0,5
lv,2020-09-17,0,0
pl,2020-06-25,3,294
pl,2020-06-26,0,298
pl,2020-06-27,0,276
pl,2020-06-28,0,319
pl,2020-06-29,0,193
pl,2020-06-30,0,247
pl,2020-07-01,0,239
pl,2020-07-02,0,382
pl,2020-07-03,0,371
pl,2020-07-04,0,259
pl,2020-07-05,0,314
pl,2020-07-06,0,231
pl,2020-07-07,0,205
pl,2020-07-08,0,257
pl,2020-07-09,0,277
pl,2020-07-10,1,262
pl,2020-07-11,0,265
pl,2020-07-12,0,305
pl,2020-07-13,1,370
pl,2020-07-14,0,299
pl,2020-07-15,0,267
pl,2020-07-16,1,264
pl,2020-07-17,0,333
pl,2020-07-18,0,353
pl,2020-07-19,0,339
pl,2020-07-20,1,358
pl,2020-07-21,0,279
pl,2020-07-22,0,399
pl,2020-07-23,0,380
pl,2020-07-24,0,418
pl,2020-07-25,0,458
pl,2020-07-26,0,584
pl,2020-07-27,0,443
pl,2020-07-28,0,337
pl,2020-07-29,0,502
pl,2020-07-30,1,512
pl,2020-07-31,0,615
pl,2020-08-01,0,657
pl,2020-08-02,0,658
pl,2020-08-03,3,548
pl,2020-08-04,1,575
pl,2020-08-05,1,680
pl,2020-08-06,2,640
pl,2020-08-07,0,726
pl,2020-08-08,0,809
pl,2020-08-09,0,843
pl,2020-08-10,1,624
pl,2020-08-11,0,619
pl,2020-08-12,0,551
pl,2020-08-13,1,715
pl,2020-08-14,0,811
pl,2020-08-15,0,832
pl,2020-08-16,1,771
pl,2020-08-17,0,594
pl,2020-08-18,0,595
pl,2020-08-19,0,597
pl,2020-08-20,2,735
pl,2020-08-21,0,767
pl,2020-08-22,0,903
pl,2020-08-23,1,900
pl,2020-08-24,1,581
pl,2020-08-25,0,548
pl,2020-08-26,0,763
pl,2020-08-27,0,729
pl,2020-08-28,0,887
pl,2020-08-29,0,791
pl,2020-08-30,0,759
pl,2020-08-31,1,631
pl,2020-09-01,0,502
pl,2020-09-02,0,550
pl,2020-09-03,0,595
pl,2020-09-04,0,612
pl,2020-09-05,0,691
pl,2020-09-06,0,567
pl,2020-09-07,0,437
pl,2020-09-08,1031,302
pl,2020-09-09,0,400
pl,2020-09-10,79,421
pl,2020-09-11,0,506
pl,2020-09-12,0,594
pl,2020-09-13,0,603
